# D_1  D_2  D_3  Sigma_a_1  Sigma_a_2  Sigma_a_3  q_1  q_2  q_3
1.000000e+00 1.660926e+00 5.611444e-01 5.000000e-01 1.220724e+00 4.911604e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.056727e+00 1.215323e+00 5.000000e-01 1.167754e-01 4.201315e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.094360e+00 1.295968e+00 5.000000e-01 5.984046e-01 1.004852e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.238071e+00 1.828658e+00 5.000000e-01 1.136738e+00 3.607152e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.371804e+00 1.584366e+00 5.000000e-01 1.041332e+00 6.249391e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.298126e+00 1.021294e+00 5.000000e-01 9.065752e-01 4.549233e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.921573e-01 1.107747e+00 5.000000e-01 9.758727e-01 1.057149e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.593237e+00 1.026208e+00 5.000000e-01 1.091025e+00 2.445419e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.857345e+00 1.847266e+00 5.000000e-01 7.484564e-01 1.083834e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.462487e+00 6.405691e-01 5.000000e-01 1.369489e+00 1.117462e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.121388e+00 8.554420e-01 5.000000e-01 1.462809e+00 7.377541e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.201605e+00 1.973218e+00 5.000000e-01 1.324576e+00 2.312727e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.722150e-01 1.047433e+00 5.000000e-01 1.334982e+00 1.031211e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.624559e+00 1.283135e+00 5.000000e-01 1.130770e+00 6.142732e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.634540e-01 6.029551e-01 5.000000e-01 7.587777e-01 5.509781e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.952144e+00 7.216929e-01 5.000000e-01 6.476465e-01 7.415615e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.053307e+00 6.480317e-01 5.000000e-01 6.797426e-01 2.612989e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.781647e+00 1.241997e+00 5.000000e-01 6.133987e-02 4.822207e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.086435e+00 1.145912e+00 5.000000e-01 3.077430e-01 2.696267e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.645461e+00 1.113710e+00 5.000000e-01 9.865699e-01 2.880606e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.836563e-01 1.662497e+00 5.000000e-01 7.254000e-01 8.159157e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.712260e+00 1.968144e+00 5.000000e-01 9.737519e-01 1.246648e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.557713e-01 1.621556e+00 5.000000e-01 8.054948e-01 3.134533e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.664915e+00 9.034047e-01 5.000000e-01 7.564026e-01 4.364478e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.367523e+00 8.325125e-01 5.000000e-01 4.176238e-01 1.397068e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.454011e-01 1.317211e+00 5.000000e-01 7.204734e-01 1.116523e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.640161e+00 5.430542e-01 5.000000e-01 1.446191e+00 1.178637e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.035918e-01 1.406529e+00 5.000000e-01 1.301053e+00 1.034296e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.793195e+00 1.148203e+00 5.000000e-01 3.248900e-01 1.185619e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.333708e-01 1.725715e+00 5.000000e-01 1.285533e+00 5.423834e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.348200e-01 1.038069e+00 5.000000e-01 5.651566e-01 1.333463e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.187459e+00 1.763438e+00 5.000000e-01 7.607573e-01 3.781237e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.741661e+00 8.165800e-01 5.000000e-01 1.095572e+00 6.817084e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.175947e+00 1.336153e+00 5.000000e-01 4.711451e-01 1.316752e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.021241e+00 8.288894e-01 5.000000e-01 9.343497e-02 1.145396e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.975528e+00 1.289057e+00 5.000000e-01 3.722880e-01 1.328126e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.806815e+00 1.926111e+00 5.000000e-01 4.859325e-01 4.776217e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.861578e-01 5.710153e-01 5.000000e-01 1.428110e+00 1.435186e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.245896e+00 1.017188e+00 5.000000e-01 5.075187e-02 9.431963e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.636792e+00 6.183184e-01 5.000000e-01 1.447717e-01 1.415827e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.786336e+00 1.591367e+00 5.000000e-01 2.850990e-01 5.029407e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.173261e+00 1.871463e+00 5.000000e-01 1.455399e+00 3.592485e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.589873e+00 8.995127e-01 5.000000e-01 7.765110e-01 9.602159e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.025471e+00 1.942303e+00 5.000000e-01 6.753896e-02 9.172744e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.865364e-01 1.576760e+00 5.000000e-01 7.313484e-01 2.401673e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.190687e+00 6.114928e-01 5.000000e-01 7.735060e-01 3.751349e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.334705e+00 1.133175e+00 5.000000e-01 1.545601e-01 1.172323e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.936646e+00 1.807451e+00 5.000000e-01 7.417750e-01 1.124042e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.700992e-01 1.182701e+00 5.000000e-01 9.936163e-01 8.549143e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.512618e+00 1.352732e+00 5.000000e-01 7.318055e-01 9.969702e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.535294e-01 8.841404e-01 5.000000e-01 5.481561e-01 1.402862e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.689576e+00 1.059651e+00 5.000000e-01 5.977720e-01 1.488276e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.902183e+00 1.913459e+00 5.000000e-01 1.217831e+00 1.002677e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.950565e-01 1.747701e+00 5.000000e-01 4.602270e-01 5.944260e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.108264e-01 1.237716e+00 5.000000e-01 1.255901e+00 6.454695e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.373626e+00 1.909207e+00 5.000000e-01 1.436266e+00 7.278586e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.259956e+00 9.829505e-01 5.000000e-01 6.683288e-01 1.345569e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.779683e+00 1.115916e+00 5.000000e-01 4.112922e-01 3.390417e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.742656e+00 1.781355e+00 5.000000e-01 6.653565e-01 1.362875e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.887506e-01 1.476930e+00 5.000000e-01 1.273139e-01 5.562598e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.469133e+00 1.718733e+00 5.000000e-01 3.298044e-01 5.828135e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.366291e-01 1.228086e+00 5.000000e-01 1.357375e+00 4.149143e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.749397e-01 1.343220e+00 5.000000e-01 4.646506e-01 1.117480e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.018457e-01 9.060273e-01 5.000000e-01 1.276863e+00 4.283002e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.955636e+00 6.339729e-01 5.000000e-01 6.234386e-01 3.316499e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.315429e+00 1.288811e+00 5.000000e-01 1.474076e+00 7.197566e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.977324e+00 1.541257e+00 5.000000e-01 1.023056e+00 1.431661e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.168137e+00 1.794355e+00 5.000000e-01 1.206365e-01 4.943382e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.189680e-01 1.330839e+00 5.000000e-01 1.060586e+00 1.276229e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.943664e+00 1.760161e+00 5.000000e-01 3.334545e-01 9.463529e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.718627e-01 1.842366e+00 5.000000e-01 3.922176e-01 3.897469e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.880227e+00 1.405243e+00 5.000000e-01 8.290335e-01 4.753686e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.940174e+00 1.995439e+00 5.000000e-01 1.273445e+00 5.966715e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.283483e-01 5.835577e-01 5.000000e-01 2.149778e-01 9.265752e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.203265e-01 1.389209e+00 5.000000e-01 8.924759e-01 8.752712e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.394934e+00 6.689182e-01 5.000000e-01 1.339479e+00 9.410141e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.901222e-01 1.769076e+00 5.000000e-01 1.262651e+00 3.292968e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.380638e-01 1.707477e+00 5.000000e-01 1.607998e-01 3.881721e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.194799e+00 1.447941e+00 5.000000e-01 2.935364e-01 1.946605e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.101945e+00 1.456741e+00 5.000000e-01 3.256035e-01 1.452739e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.851306e+00 1.448002e+00 5.000000e-01 8.269368e-01 9.246536e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.409407e-01 1.772096e+00 5.000000e-01 8.656750e-01 3.247653e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.637444e+00 7.701758e-01 5.000000e-01 6.170393e-01 1.492397e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.410895e+00 8.745773e-01 5.000000e-01 9.641832e-01 6.096448e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.426183e-01 8.430929e-01 5.000000e-01 4.504613e-01 1.162473e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.950046e-01 1.616828e+00 5.000000e-01 5.513062e-01 8.453469e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.878926e-01 8.472284e-01 5.000000e-01 9.421320e-01 5.344043e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.804754e-01 8.130140e-01 5.000000e-01 1.319842e+00 4.621241e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.947398e-01 1.101149e+00 5.000000e-01 1.330307e-01 5.783757e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.031992e+00 1.645093e+00 5.000000e-01 4.696866e-01 1.159930e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.076067e-01 1.522678e+00 5.000000e-01 7.898418e-01 5.279621e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.223837e-01 1.319533e+00 5.000000e-01 1.082423e+00 3.832838e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.006324e-01 1.427610e+00 5.000000e-01 8.854531e-01 5.535644e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.403713e+00 1.151597e+00 5.000000e-01 4.468673e-01 2.857621e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.611222e-01 9.948330e-01 5.000000e-01 4.415959e-01 1.220327e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.983753e-01 8.676786e-01 5.000000e-01 2.793823e-01 1.476665e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.379250e+00 1.936462e+00 5.000000e-01 1.404601e+00 8.234210e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.800430e-01 6.085683e-01 5.000000e-01 7.519888e-01 1.465410e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.137809e-01 1.252591e+00 5.000000e-01 5.265609e-01 7.149185e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.746212e-01 6.628951e-01 5.000000e-01 4.374336e-01 2.624219e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.918407e+00 1.158860e+00 5.000000e-01 5.891581e-01 9.372239e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.841075e+00 1.196650e+00 5.000000e-01 1.019093e+00 2.959523e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.576696e-01 1.194539e+00 5.000000e-01 3.169435e-01 1.271103e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.878890e+00 6.672602e-01 5.000000e-01 1.276598e+00 2.025674e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.631396e+00 9.715296e-01 5.000000e-01 4.535052e-01 1.491257e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.512621e-01 1.924892e+00 5.000000e-01 9.854123e-02 9.505190e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.670895e+00 1.066547e+00 5.000000e-01 1.006794e+00 9.573794e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.463806e+00 1.669110e+00 5.000000e-01 9.037894e-01 8.034558e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.077047e-01 5.202612e-01 5.000000e-01 5.110585e-01 8.691675e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.210928e+00 1.298852e+00 5.000000e-01 1.228307e+00 1.614818e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.823959e+00 1.424278e+00 5.000000e-01 6.014777e-01 5.144688e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.283354e+00 7.499761e-01 5.000000e-01 1.174795e+00 1.100828e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.351746e+00 1.577398e+00 5.000000e-01 1.066905e+00 1.897550e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.895475e+00 9.300034e-01 5.000000e-01 2.596771e-01 3.163526e-01 1.000000e+00 1.000000e+00 1.000000e+00
